1.000462827	1.69214E+40
0.516480204	5.71787E+39
0.435292815	1.45401E+39
1.157422993	6.29475E+40
0.278165884	5.41196E+39
0.501835609	7.90015E+39
0.433161794	2.21721E+39
0.348145231	9.66532E+38
0.866547277	1.0355E+40
0.278047663	4.17125E+39
0.329475049	3.16122E+39
0.696697132	1.61227E+40
0.291622849	2.05902E+39
0.729349621	1.13411E+40
0.776526455	1.93531E+40
1.125952394	1.37338E+40
0.386305614	4.2256E+39
1.230536728	3.78052E+40
0.245148	1.29604E+39
0.40771956	4.18282E+39
0.627918558	2.392E+40
1.375829149	3.04061E+40
0.314291507	7.17941E+38
0.328769123	2.65129E+39
0.316564293	5.1003E+39
1.900535474	1.6571E+41
1.242920263	9.7196E+40
0.635400509	9.75297E+39
0.395322655	2.18408E+39
0.595905624	1.0728E+40
0.743232342	1.47577E+40
0.949618296	1.48651E+40
1.16213152	7.09049E+40
0.244943957	4.73021E+38
0.784512661	3.43577E+40
0.795200671	2.04293E+40
1.612689855	4.99289E+40
0.261864115	6.00048E+39
0.466962727	3.04778E+39
0.522884584	2.92335E+39
0.901908103	1.09912E+40
1.465961649	1.16177E+41
2.945154454	1.19872E+41
0.223891791	7.97803E+38
0.275137735	1.18418E+39
0.427451297	1.17301E+40
0.56804431	2.93831E+39
0.230443175	1.06164E+39
0.459145081	4.17023E+40
0.501468748	1.12282E+40
0.654291188	8.90516E+39
0.25977949	2.32632E+39
0.863512796	1.74715E+40
1.053542786	1.29568E+40
1.182408675	1.73562E+41
0.389883731	1.88438E+39
0.585619729	1.61873E+40
0.426790166	8.16648E+39
0.581082871	1.47724E+40
0.506508826	9.22085E+39
1.172014294	1.80946E+40
0.062615778	6.02231E+37
0.152548964	3.85001E+38
0.22396564	9.41016E+38
0.278915	1.58909E+39
0.710087372	1.47699E+40
0.97874725	6.39575E+40
0.153443997	1.68531E+39
0.790646272	1.55916E+40
0.09475115	1.4586E+39
0.430120086	7.28312E+39
1.174489167	1.94604E+40
1.91771976	9.83586E+40
0.360091768	2.07503E+39
1.560576476	2.48931E+41
0.270174695	2.04371E+40
0.492546364	3.99939E+40
0.014462621	5.73912E+36
0.593499208	2.80314E+40
0.684334104	5.3569E+40
0.209036979	4.52752E+39
0.457104593	7.72062E+39
1.813438948	8.35999E+40
0.693053935	1.10668E+40
0.714568759	6.91092E+40
0.72170062	1.03389E+40
0.856439646	2.90279E+40
0.589772699	1.25365E+40
0.801585259	1.20239E+40
0.303856159	2.88782E+39
1.104233301	2.97268E+40
0.222876614	4.07284E+39
1.256159759	4.61052E+40
2.553952448	2.00058E+41
0.490145822	4.68386E+39
0.570584475	2.92797E+39
0.621056056	5.82577E+39
0.730846592	1.0309E+40
0.788193229	9.74789E+40
0.274662208	1.40096E+39
0.846428982	4.85975E+40
1.052926074	4.60074E+40
1.08722955	7.49389E+40
2.21770342	8.92175E+40
1.034476895	1.88856E+40
0.445279232	8.43266E+39
0.19487743	9.06343E+38
0.290071745	4.72532E+39
0.100178418	3.46887E+38
0.204522606	3.41915E+39
0.336094993	4.32702E+39
0.520875625	4.88032E+39
0.247926732	2.80026E+39
2.513408884	2.00939E+41
0.47458775	6.33328E+39
0.37707749	2.60665E+39
0.865837428	1.62514E+40
1.239363677	4.78397E+40
0.212829686	3.14853E+38
0.50182338	3.96177E+39
0.820622135	1.10625E+40
0.907454806	4.08187E+40
0.561827913	1.46798E+40
0.627184915	1.35459E+40
0.630857733	2.472E+40
0.684590951	7.72238E+39
0.424155899	7.81728E+39
0.436538117	4.66475E+39
0.834597413	3.98529E+40
0.140159152	1.97582E+39
0.262570854	6.07687E+39
0.308556898	1.33388E+39
0.576990631	9.94268E+39
1.219706621	2.53449E+40
0.622712057	2.92889E+40
2.483953757	2.52371E+41
0.317079446	2.38541E+39
0.661473046	9.34045E+39
1.072111869	4.5381E+40
1.223684034	7.51822E+40
1.368019079	3.95121E+40
0.419293109	3.19814E+40
0.842842386	4.58886E+40
0.896112192	1.77398E+40
0.924111925	2.3099E+40
0.268453357	9.19319E+39
0.996636548	2.98278E+40
1.196619201	2.76981E+41
0.628270916	2.89217E+40
0.591119147	9.18139E+39
1.220312858	2.14709E+41
1.985488776	2.59876E+41
0.368622725	2.71048E+39
1.385860321	7.05905E+40
0.566268233	3.86969E+40
0.879393846	2.00219E+40
1.808922212	1.15964E+41
0.160204655	1.57694E+39
0.186962737	2.45751E+39
0.508274161	7.82676E+39
0.725657184	1.26354E+40
1.153073693	4.13287E+40
1.301858179	8.4571E+40
0.067140294	2.82567E+37
1.191855325	1.65852E+41
0.012931301	2.15708E+36
0.239472809	6.88064E+39
3.437577489	1.69777E+41
0.54246151	2.85803E+40
0.72513117	2.7294E+40
0.168116194	1.43668E+39
0.123932663	2.15735E+38
0.271835961	4.7916E+39
1.194726835	8.70415E+40
0.182871798	3.12086E+39
0.596665933	6.73162E+39
0.660590145	9.60921E+39
0.155926326	5.37496E+38
0.403399214	1.48285E+40
0.405069571	3.27503E+39
0.495989807	9.41994E+39
0.469028482	3.03009E+40
0.136459706	7.96994E+38
0.441711357	6.86513E+39
0.492244878	1.0505E+40
0.996219244	3.21692E+40
0.031807568	2.21635E+37
0.049621332	8.02175E+37
0.615428433	1.16768E+40
1.308811276	1.88923E+41
0.326246129	4.60881E+39
1.134863416	5.37244E+40
0.203159309	1.04706E+39
0.785584299	2.02429E+40
1.28876668	3.9952E+40
1.969122353	4.43785E+41
0.480870903	2.095E+40
1.303799406	1.78725E+41
2.112943619	5.16252E+40
0.419218105	7.99436E+39
0.07717515	2.20628E+38
0.602449413	1.95469E+40
0.409225362	3.28303E+39
0.818348099	4.35631E+40
1.240433039	6.02071E+40
0.155480681	2.14765E+39
0.490408923	3.13261E+40
1.079063382	5.219E+40
1.524961599	3.31308E+40
2.339894155	1.24105E+41
0.277928196	5.32649E+39
0.854060028	3.71383E+40
0.285238579	1.43087E+39
0.790088836	3.62389E+40
1.07752069	1.5826E+41
1.403438209	1.12315E+41
0.784849604	1.0267E+40
0.535508046	8.09638E+39
0.18462388	4.45999E+38
0.19452963	5.74423E+39
0.35094763	5.17641E+39
0.892402311	2.0996E+40
0.502635337	1.63014E+40
0.108099068	2.32124E+38
0.737214903	1.41427E+40
1.163021562	3.93342E+41
1.166996814	9.83185E+40
0.640306501	1.39792E+40
1.065563427	4.49006E+40
0.431683773	5.08089E+39
0.020938945	6.24337E+36
0.195258246	7.31347E+38
0.076970062	1.42101E+38
0.285002923	4.43686E+39
0.338644388	2.89377E+40
0.566950516	1.40305E+40
0.699796878	2.30561E+41
0.764204892	1.94434E+40
1.099543034	1.84507E+41
2.739305185	3.32145E+41
1.414164864	1.656E+41
0.424869021	9.42132E+39
2.2622065	1.54619E+42
0.071387989	6.61879E+37
0.85587886	7.46357E+40
0.095522399	1.80683E+39
0.4627925	1.34294E+40
0.482786922	9.50346E+39
1.449839461	9.95686E+40
1.568757385	1.62336E+41
0.120253029	5.44108E+38
0.088764477	3.29497E+38
0.766870546	6.50328E+40
1.441452458	8.07745E+40
0.72466417	3.34608E+40
1.005530791	2.4485E+40
0.309809269	2.61294E+39
0.470953428	1.87464E+39
0.55567722	2.02799E+40
0.880191461	2.3368E+40
0.03051079	3.90832E+37
0.305945976	1.24613E+40
0.310873187	1.8714E+39
0.164111035	6.98103E+39
0.018430587	2.18699E+37
0.893099801	1.96796E+40
0.472617192	3.81008E+40
2.264997153	5.88335E+41
0.378934998	5.3258E+39
0.526211407	2.67333E+40
0.026523132	1.39723E+37
0.073708127	1.30628E+38
0.540097056	2.95189E+40
0.367678179	1.31345E+40
0.172699279	3.024E+39
0.943984538	3.33464E+40
0.490930216	3.09253E+39
0.602907885	2.19993E+39
1.252591362	1.591E+41
0.038025497	4.46635E+37
0.294683358	8.55753E+39
1.239545485	2.58424E+41
0.809326172	6.11936E+40
0.338910804	3.10948E+39
0.385222481	3.38229E+39
0.45162689	1.91953E+39
0.363380638	1.78787E+40
0.417786817	4.59171E+40
0.514498351	4.08752E+39
0.160288178	1.87251E+39
0.588351437	2.6416E+40
0.499115753	1.04465E+40
0.750436213	1.97044E+41
0.414785057	7.60049E+39
0.614218278	3.84978E+39
0.767899397	2.02683E+40
0.145214371	4.22701E+39
0.658698946	1.35166E+40
0.418948828	2.67703E+40
0.595949297	1.92536E+39
0.725732173	1.38192E+40
2.066684036	7.55738E+40
0.813894143	8.39132E+40
0.095579341	1.76236E+38
0.185307376	1.29181E+39
0.974300329	5.49947E+40
0.257752522	2.75781E+39
0.32251553	1.50428E+40
0.490441963	1.93862E+40
0.546498783	5.90178E+39
0.168591956	1.43083E+39
1.429654126	1.77434E+40
0.525760818	3.29625E+40
0.852954374	8.85267E+40
0.685342453	3.12518E+40
1.047274671	1.79156E+41
0.452779167	4.28046E+39
0.78911583	6.42479E+40
1.444170184	3.99835E+41
0.138488875	6.22616E+38
0.506297942	4.88429E+39
0.280438944	2.45984E+39
0.281173708	3.17443E+39
0.2680013	5.57863E+39
0.330932709	1.29441E+40
0.843602615	1.38304E+41
0.243111862	3.40495E+39
0.247750339	2.32311E+39
1.947650796	1.9345E+41
0.016994998	9.85763E+36
0.001394341	1.66613E+35
1.791198954	6.12678E+41
0.232041245	2.75878E+39
0.208756485	2.88543E+39
0.224644523	1.20332E+39
1.581758285	1.63769E+41
1.69069746	1.31732E+41
0.093204912	6.00509E+38
0.17629137	3.57343E+39
0.172507191	5.22948E+39
0.422783386	9.95855E+39
0.361158927	2.89142E+40
1.476982658	8.57074E+40
1.356975564	3.45954E+41
0.145187821	4.97953E+39
0.584529008	1.81039E+40
0.058534125	9.43492E+37
0.627292534	7.24988E+40
0.154630217	8.01853E+38
0.335925425	2.96642E+40
0.612436157	4.68674E+40
0.784435424	3.00054E+40
0.349890689	1.5828E+40
1.590944314	3.50255E+41
0.544808086	1.15834E+40
0.31250645	3.25176E+39
0.730299039	4.6336E+40
0.522431343	2.95633E+40
1.838025683	7.56701E+41
2.15856331	2.47393E+42
0.031460178	1.08887E+38
0.659337287	9.18025E+40
0.072219193	6.30309E+37
0.254720116	7.84706E+39
0.154855595	3.37574E+38
0.947641897	9.72227E+40
0.382932772	6.70596E+38
0.99088636	1.36085E+41
0.330056352	1.55899E+40
0.353222764	2.32475E+40
0.209604082	1.38618E+39
0.030565436	4.20244E+37
0.328461474	7.95563E+39
0.402126303	5.06346E+39
1.068574653	4.29673E+41
0.595890783	3.74553E+40
0.089548344	1.11136E+39
0.665178549	2.45509E+40
0.148113575	1.27307E+39
0.694043868	1.48839E+41
0.165868677	2.96563E+39
0.627460277	2.41891E+40
0.439755583	2.3466E+40
1.498717847	9.55931E+40
0.083535568	2.92094E+38
0.522505724	2.79557E+40
0.006659921	3.12908E+36
0.042830011	6.42383E+37
0.077779181	3.92377E+38
0.080025827	7.00087E+39
0.989942005	1.19262E+41
1.231855025	1.16243E+41
0.218274405	4.42413E+39
0.116433584	8.70156E+38
1.165444429	1.17465E+42
0.441353748	5.97869E+40
0.141575411	1.06983E+39
0.324134547	5.02577E+39
1.257152717	2.19081E+41
0.772399559	8.94238E+40
0.388608648	6.05511E+39
1.035681374	4.19112E+41
1.0144227	3.97767E+40
0.113865554	3.05333E+38
0.574061726	1.84874E+40
0.330668088	3.13048E+40
0.929929105	1.1713E+41
0.687854717	6.88443E+40
0.336208119	1.46695E+40
0.343061431	5.44116E+39
0.250233897	4.83533E+39
0.575987345	4.03925E+40
0.163751007	6.96715E+39
0.774534204	1.00111E+41
0.194467705	1.57913E+39
0.194019145	2.70649E+39
0.288982229	1.37305E+40
0.465642149	4.90614E+40
0.064326362	1.13988E+39
1.168864391	4.13384E+41
0.846084673	2.5142E+41
0.210536716	1.06788E+39
0.608080478	7.60092E+40
0.199035776	6.11002E+39
0.521165868	8.28685E+40
0.186440251	1.52756E+39
0.322288011	6.24761E+40
0.653934522	2.14397E+41
0.415034244	1.84646E+40
0.291208747	1.59401E+40
0.079460618	1.54721E+39
0.010323384	1.6212E+37
0.498719233	5.5522E+40
